"text","post_content","source_type"
"Romain Radoux Salut  lisez Ceci.
je me suis mariée à 24 ans je travaille en tant que gestionnaire dans une structure de la place. Mon mari et moi nous y sommes bien et tout allait bien . Trois ans après notre mariage sans enfants on a commencé par avoir des problèmes mon mari était renvoyer de son boulot , c'est à dire il a perdu son job ,donc je devrais faire tout pour m'occuper du foyer avec mon minimum de salaire . Les problèmes  persistent toujours avec le temps. Un jour mon mari à décidé de savoir pourquoi on a pas eu d'enfant durant plus de trois ans après le mariage et c'est ainsi nous nous étions rendus à l'hôpital . Après les analyses les médecins confirment la fertilité de notre couple. Ce qui voudrait normalement dire que j'allais concevoir et avoir un bébé bientôt' . Dans l'espérance environ 6 -8 mois sont passés et toujours rien de nouveau, et les problèmes persistent toujours. Je suis allée rendre visite un jour à mon amie et en discutant avec mon amie je lui ai fait part de mes problèmes et c'est ainsi qu'elle m'a communiqué le numéro d'un père Spirituel Pépé toffa qui l'aurait aider entre temps pour un problème de retour d'affection . Alors après quelques jours après avoir réfléchi j'ai aussi décidé de contacter le numéro du monsieur qui m'a été donné. Alors je l'ai fait , après avoir contactés le père Spirituel Pépé toffa je lui ai expliqué un peu ce que j'endure le père Spirituel Pépé toffa m'a faire une consultation et me disais que c'était un mauvais sort qui était jeté et je souffrais de cela le père Spirituel Pépé toffa m'a expliqué beaucoup de choses que j'ignorais mais il m'a rassuré que j'allais avoir satisfaction dans au plus 3 jours   je n'y croyais pas encore. Le monsieur m'a demandé une somme d'argent que je lui ai envoyée après cela il me dit de le tenir informé s'il y a du changement. Au bout de 7 jours mon époux a eu un nouveau boulot . Et actuellement je remercie infiniment ce Monsieur car actuellement je tiens mon bébé en main . je le remercie infiniment .Et je passe par ce canal pour demander à toutes personnes ayant n'importe quel problème de santé, retour d'affection, d'emploi etc...le contacter.. Son numéro est le suivant.
 WhatsApp +229 97 42 55 84)
+229 60 21 11 18 ) ou Appel Direct +229 01 60 21 11 18 )Merci infiniment","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
"Jeremy Herbelot Salut  lisez Ceci.
je me suis mariée à 24 ans je travaille en tant que gestionnaire dans une structure de la place. Mon mari et moi nous y sommes bien et tout allait bien . Trois ans après notre mariage sans enfants on a commencé par avoir des problèmes mon mari était renvoyer de son boulot , c'est à dire il a perdu son job ,donc je devrais faire tout pour m'occuper du foyer avec mon minimum de salaire . Les problèmes  persistent toujours avec le temps. Un jour mon mari à décidé de savoir pourquoi on a pas eu d'enfant durant plus de trois ans après le mariage et c'est ainsi nous nous étions rendus à l'hôpital . Après les analyses les médecins confirment la fertilité de notre couple. Ce qui voudrait normalement dire que j'allais concevoir et avoir un bébé bientôt' . Dans l'espérance environ 6 -8 mois sont passés et toujours rien de nouveau, et les problèmes persistent toujours. Je suis allée rendre visite un jour à mon amie et en discutant avec mon amie je lui ai fait part de mes problèmes et c'est ainsi qu'elle m'a communiqué le numéro d'un père Spirituel Pépé toffa qui l'aurait aider entre temps pour un problème de retour d'affection . Alors après quelques jours après avoir réfléchi j'ai aussi décidé de contacter le numéro du monsieur qui m'a été donné. Alors je l'ai fait , après avoir contactés le père Spirituel Pépé toffa je lui ai expliqué un peu ce que j'endure le père Spirituel Pépé toffa m'a faire une consultation et me disais que c'était un mauvais sort qui était jeté et je souffrais de cela le père Spirituel Pépé toffa m'a expliqué beaucoup de choses que j'ignorais mais il m'a rassuré que j'allais avoir satisfaction dans au plus 3 jours   je n'y croyais pas encore. Le monsieur m'a demandé une somme d'argent que je lui ai envoyée après cela il me dit de le tenir informé s'il y a du changement. Au bout de 7 jours mon époux a eu un nouveau boulot . Et actuellement je remercie infiniment ce Monsieur car actuellement je tiens mon bébé en main . je le remercie infiniment .Et je passe par ce canal pour demander à toutes personnes ayant n'importe quel problème de santé, retour d'affection, d'emploi etc...le contacter.. Son numéro est le suivant.
 WhatsApp +229 97 42 55 84)
+229 60 21 11 18 ) ou Appel Direct +229 01 60 21 11 18 )Merci infiniment","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
"PifPof Ch ta guelue si cetai ta famille guignol","Algérie : au moins 12 morts après des incendies dans le nord-est","post"
"Claude Galmand pour tout commentaire stupide et je reste poli une sanction de 30 jours a Facebook","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Jérémy Chatain Salut  lisez Ceci.
je me suis mariée à 24 ans je travaille en tant que gestionnaire dans une structure de la place. Mon mari et moi nous y sommes bien et tout allait bien . Trois ans après notre mariage sans enfants on a commencé par avoir des problèmes mon mari était renvoyer de son boulot , c'est à dire il a perdu son job ,donc je devrais faire tout pour m'occuper du foyer avec mon minimum de salaire . Les problèmes  persistent toujours avec le temps. Un jour mon mari à décidé de savoir pourquoi on a pas eu d'enfant durant plus de trois ans après le mariage et c'est ainsi nous nous étions rendus à l'hôpital . Après les analyses les médecins confirment la fertilité de notre couple. Ce qui voudrait normalement dire que j'allais concevoir et avoir un bébé bientôt' . Dans l'espérance environ 6 -8 mois sont passés et toujours rien de nouveau, et les problèmes persistent toujours. Je suis allée rendre visite un jour à mon amie et en discutant avec mon amie je lui ai fait part de mes problèmes et c'est ainsi qu'elle m'a communiqué le numéro d'un père Spirituel Pépé toffa qui l'aurait aider entre temps pour un problème de retour d'affection . Alors après quelques jours après avoir réfléchi j'ai aussi décidé de contacter le numéro du monsieur qui m'a été donné. Alors je l'ai fait , après avoir contactés le père Spirituel Pépé toffa je lui ai expliqué un peu ce que j'endure le père Spirituel Pépé toffa m'a faire une consultation et me disais que c'était un mauvais sort qui était jeté et je souffrais de cela le père Spirituel Pépé toffa m'a expliqué beaucoup de choses que j'ignorais mais il m'a rassuré que j'allais avoir satisfaction dans au plus 3 jours   je n'y croyais pas encore. Le monsieur m'a demandé une somme d'argent que je lui ai envoyée après cela il me dit de le tenir informé s'il y a du changement. Au bout de 7 jours mon époux a eu un nouveau boulot . Et actuellement je remercie infiniment ce Monsieur car actuellement je tiens mon bébé en main . je le remercie infiniment .Et je passe par ce canal pour demander à toutes personnes ayant n'importe quel problème de santé, retour d'affection, d'emploi etc...le contacter.. Son numéro est le suivant.
 WhatsApp +229 97 42 55 84)
+229 60 21 11 18 ) ou Appel Direct +229 01 60 21 11 18 )Merci infiniment","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
"Va falloir se débarrasser de ces nuisibles","« Face à la détresse du monde agricole, la bobologie interne à la CR, je n’en ai rien à foutre » : huit mois après son élection, Bertrand Venteau a rendez-vous devant le tribunal
🔗https://l.sudouest.fr/zwZg","post"
"😥","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Regine Leo un maçon ou un couvreur incapable de réaliser leurs tâches est licencié !!!  ALORS !!!!!","🔥 INCENDIE - « Avouez que c’était un échec » : au Porge face à la préfète, les sinistrés veulent ouvrir le temps des responsabilités
🔗https://l.sudouest.fr/A18C","post"
"Une Lady, qui gênait la Couronne. 🤔","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"comment rejeter la faute sur les autres","Afflux de migrants à Ceuta : l’Espagne « continue à enquêter » sur les causes, la Russie, Israël et l’ultra-droite pointés du doigt
🔗https://l.sudouest.fr/q0mW","post"
"Perso, je n'ai pas entendu cette déclaration de Mélenchon !! c'était où, quand ???","Iran : le guide suprême appelle à l’unité entre pays musulmans contre les États-Unis et Israël","post"
"Bravo","Ajaccio : un mineur blessé par balle lors d'un rodéo urbain, la piste d’un voisin excédé est privilégiée","post"
"Honte des aux postes qu'il occupe c'est quatres citoyens","🔴 DIRECT. Incendie en Gironde : « Retour d’expérience », enseignements de la crise… Suivez la conférence de presse de la préfète
🔗https://l.sudouest.fr/26aP","post"
"Pierre Gleizes Nicéphore pauvre petite nature","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Pierre Boyer ha bon","Après des mois d’absence, le Béarnais Frédéric Lopez relance « Un dimanche à la campagne », ce dimanche 30 août sur France 2. Découvrez les invités qui vont lancer cette cinquième saison très attendue.","post"
"Mon dieu,les bandes d abrutis.
Au moins il a bien compris qu il faut plu le refaire 🤣🤣","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Toutes mes condoléances à toute la famille","« S’il n’était pas aux États-Unis, il était avec nous à Villeneuve » : vive émotion après le décès d’Ababacar Dieng, figure du basket villeneuvois et père du joueur de NBA, Ousmane Dieng","post"
"Zazou Menay mais ta gueule","Algérie : au moins 12 morts après des incendies dans le nord-est","post"
"Des 2 de tension","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Bravo 👍🏼👏🏼","Référendum sur l’Union européenne : les Islandais rejettent la reprise des négociations d’adhésion","post"
"Des cochangliers pullules (croisement volontaire du cochon et du sanglier sauvage), la cause: les chasseurs eux même et pour étouffer celà ils font de la belle propagande pour s'acheter une conscience et en se déresponsabilisant (tactique du RN) alors que c'est eux mêmes qui ont déséquilibré le système naturelle, pauvres humains qui courent à sa perte.","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Patricia Rieth pour avoir quoi a la fin ? Le travaille ne paie plus","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Fab Plo, moi aussi j’ai eu du mal à y croire et pourtant, comme tu le dis toi-même sans même y croire :

Tout est faux de A à Z…

Tu peux soit faire tes propres recherches et comprendre soit continuer à croire toutes les conneries que l’on raconte à la télé et sur les réseaux, c’est ton choix mais cela n’empêchera pas que tout est faux…","États-Unis : la justice militaire américaine déclare irrecevables les aveux du cerveau présumé du 11-Septembre","post"
"Noe Es ce n'est pas fait.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"On parle de Georges W. Bush ou du chef du mossad?","États-Unis : la justice militaire américaine déclare irrecevables les aveux du cerveau présumé du 11-Septembre","post"
"la tête d’un perdant","Élection présidentielle 2027 : le patron du PS Olivier Faure officialise sa candidature","post"
"Diane De Gouges un bec puant Diane une réponse ignoble tu mérites de voir tout ce que tu possèdes disparaître  ton karma penses y vas te rattraper tu penseras à moi vas voir ailleurs si la misère des autres t’indiffère tu dois avoir une pierre à la place du cœur tu ne mérites même pas l’air que tu respires","🔥 INCENDIE - « Avouez que c’était un échec » : au Porge face à la préfète, les sinistrés veulent ouvrir le temps des responsabilités
🔗https://l.sudouest.fr/A18C","post"
"Met un H si ça te fait plaisir ! 
Fainéants 😊","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Chère","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"On ne gagnait pas mieux notre vie...
Oui la vie était moins cher..
Mais les augmentations salariales en 1983 ont cessé d'évoluer pour certaines branches surtout hospitalisation.privee!","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Raco Lolo Le travail c’est bien, mais la nature c’est mieux ! Faut savoir garder les bonnes priorités.","Pays Royannais : la section locale du Parti socialiste prend position contre le projet « d’usine d’élevage de saumons » au Verdon-sur-Mer","post"
"Sous Napoléon les pyromanes étaient exécutés sans jugement","La peine de mort contre les pyromanes ? C’est la menace du président algérien après les incendies qui ont ravagé son pays","post"
"Dehors traîte voleur","Élection présidentielle 2027 : le patron du PS Olivier Faure officialise sa candidature","post"
"Pour les jeunes qui roulent comme des tarés aussi ?","Le groupe Cassiopea prévention seniors organise une journée de formation à Jumilhac-le-Grand, mardi 8 septembre, afin de faire le point sur les évolutions du code de la route et des infrastructures routières","post"
"Richard Mechaouit Gomez Étonnant, moi aussi  !","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Unefilledusoleil FK Waouh alors actuellement rentre à La Poste, je ne le ferai plus, j’ai laissé 13 ans de ma vie et un burnout.

Courage à tous les facteurs

La Belle Époque de la poste c’était les années 60/70 jusqu’à 80 à partir de 90-91 lorsque le statut a +- changé. En tout cas les fonctions vis-à-vis de l’État. Puis passage en société anonyme S.A c’est la dégringolade des conditions de travail. ￼","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"PifPof Ch c’est vrai que la France qui est docile avec les pédophiles est mieux..","La peine de mort contre les pyromanes ? C’est la menace du président algérien après les incendies qui ont ravagé son pays","post"
"Mag De Là-bas j'allais l'écrire .bien vu","Environ 1 500 représentants de la plus grande loge maçonnique de France, réunis à Bordeaux, ont élu ce vendredi 28 août ce juriste de formation et responsable national du syndicat Unsa, âgé de 50 ans, qui avait déjà occupé le mandat en 2023. Dans sa feuille de route, spiritualité laïque, écologie et dénonciation des extrêmes","post"
"Il va vendre quoi ? pour financer....","Présidentielle 2027 : Raphaël Glucksmann veut augmenter d’au moins 10 % les salaires des enseignants","post"
"J ai pas les mots","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %
🔗https://l.sudouest.fr/GhGB","post"
"Faut être c******!!!!!!","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Marie-Claude Georgiou Lu trop rapidement","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Incompétente serait plus juste. Que fait elle a ce poste ????","🔥 INCENDIE - « Avouez que c’était un échec » : au Porge face à la préfète, les sinistrés veulent ouvrir le temps des responsabilités
🔗https://l.sudouest.fr/A18C","post"
"Gourverment  espagnol de merde","Afflux de migrants à Ceuta : l’Espagne « continue à enquêter » sur les causes, la Russie, Israël et l’ultra-droite pointés du doigt
🔗https://l.sudouest.fr/q0mW","post"
"C'est juste un problème de QI !","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Barbara Bio alors parlons de santé mentale.
Les anciens avaient aussi des santés mentales fragiliser mais ils avançait quand même pour ne perdre confiance 
Les jeunes en trouve une excuse et devienne faibles 
On a tous des soucis dans notre vie quel qu'elle soit mais faut prendre ça comme des défis à relevés et on en sort plus grand","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Pour redresser la France, 😂 Le gouvernement ressort le Viagra !","Édouard Philippe veut créer un « nouveau parti » ou une « confédération de partis » avec des « candidats uniques » pour les législatives
🔗https://l.sudouest.fr/UvJ1","post"
"Pour qui????","Bruno Meunier est président de la Fédération régionale des chasseurs de Nouvelle-Aquitaine qui compte 150 000 adhérents","post"
"Si j'avais pensé comme eux, ça m'aurait évité bien des ennuis... je pense qu'il faut un juste milieu mais ils n'ont pas forcément tort sur le fond","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Très belle émission et des invités  différents  et géniaux","Après des mois d’absence, le Béarnais Frédéric Lopez relance « Un dimanche à la campagne », ce dimanche 30 août sur France 2. Découvrez les invités qui vont lancer cette cinquième saison très attendue.","post"
"Romuald Jutel pauvre demeuré consanguin","Suisse : coups de feu en marge d’une rave party à Aarau, plusieurs victimes
🔗https://l.sudouest.fr/Mtni","post"
"J ai 53 ans ouvrier du BTP depuis presque 30 ans et effectivement les jeunes sont bien plus souvent en maladie que moi et bien moins courageux au travail 
Maintenant sauf pour la maladie,je pense qu'il on raison de levé le pied 
On nous a éduqué travail pour gagner ta vie 
Ce n est plus le cas
De moins en moins de différence entre travailleur et branleur","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"C'est fou ces mecs ils ont la gueule d'assassins , alcooliques, cocus , tous les chasseurs ont la même gueule de merde , c'est fou, la nature ne vous a pas gâté et comme les animaux sont plus beaux que vous vous vous acharnez sur eux , il y a un problème chez ces démons ...","Bruno Meunier est président de la Fédération régionale des chasseurs de Nouvelle-Aquitaine qui compte 150 000 adhérents","post"
"Martine Cassrels vous ne devez pas être une expérience en balistique !","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Dehors traîne","Élection présidentielle 2027 : le patron du PS Olivier Faure officialise sa candidature","post"
"Il peux  créer la surprise   car joueur  en top 14   sa dois le motiver a fond    bonne opportunité pour  lui   il a bon coup pied","Christophe Loustalot, 34 ans, ne se voyait pas partir de Mont-de-Marsan. Finalement, le voilà joker médical de Thomas Berjon pour quatre mois à La Rochelle, avec une ambition : saisir l’opportunité à fond","post"
"Hanibal Dave roulez","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/kjBf","post"
"Joseph Ziebel ben oui mais j’espère que ts nos bons samaritains qui viennent de se faire baptiser par centaines (selon 1 message d’il y a quelques jours) auront assez de foi pour mettre la main au portefeuille","Attendu en France prochainement, le souverain pontife, Léon XIV, fera notamment une excursion dans les Hautes-Pyrénées, au sanctuaire de Lourdes.","post"
"Elodie Perrichet elles vous remercient.","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/kjBf","post"
"Il faudrais mieux augmenter le niveau scolaire et bien sûr les salaires","Présidentielle 2027 : Raphaël Glucksmann veut augmenter d’au moins 10 % les salaires des enseignants","post"
"Au lieu d'impacter  tout les salariés  cibler  les personnes qui abusent","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Courage à leurs proches et qu ils reposent en paix 😢😢","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/rbL0","post"
"Tanguy Le Gal pour si peu!
Il fallait bien y aller on avait pas le choix!
Croyez moi!
Il n'y avait pas autant d'aides....et on ne se posait pas la ❓","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Thomas Fallet il vaut mieux qu il le fasse à l église plutôt qu'à la régul","Sous prétexte de séance d’exorcisme, un prêtre d’Aire-sur-l’Adour, qui se dit aussi guérisseur, en a profité pour toucher les seins d’une fidèle et masser à l’huile d’olive et à l’ail les parties intimes d’une autre. Il écope de quatre mois de prison avec sursis","post"
"Ma mère même année je ne peux pas oublier","Vidéo. Rappelez-vous, en 1997, Lady Diana Spencer perdait la vie à l’âge de 36 ans dans un tragique accident de voiture à Paris","post"
"Et l'assurance du World trade center ?","États-Unis : la justice militaire américaine déclare irrecevables les aveux du cerveau présumé du 11-Septembre","post"
"Avec 2 capsulite c'est compliqué. Il me tarde de reprendre une activité mais mon corps me dit non pas encore guéri... c'est très long et pénible. Rester en arrêt c'est pas une vie mais bon si d'autres n'ont pas le choix c'est compréhensible.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Francine Antonini percuter","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/kjBf","post"
"La souffrance animale à bon dos.. Par contre les courses hippiques ça ce n est pas de la souffrance animale.","La Mairie s’est opposée à l’installation du cirque sur un terrain des Servantes de Marie d’Anglet, au bord du BAB. La congrégation a déposé plainte contre Zavatta. Ce dernier a finalement obtenu une solution de l’État, sur le parking de la base navale de l’Adour","post"
"Thierry Tronche En roulant comme un dingue !","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Unefilledusoleil FK oui mais elle a été recto. Elle est soumise à l’appréciation de l’employeur. Il est en droit de refuser donc l’employé qui est mal dans son entreprise ne peut pas bénéficier du chômage, il doit donc démissionner.","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"C'est pas du journalisme,  c'est un spectacle d humour 🤣","Afflux de migrants à Ceuta : l’Espagne « continue à enquêter » sur les causes, la Russie, Israël et l’ultra-droite pointés du doigt
🔗https://l.sudouest.fr/q0mW","post"
"Coeur De Chineurs des fusillades il y en a partout malheureusement, rien à voir avec les raves !!!","Suisse : coups de feu en marge d’une rave party à Aarau, plusieurs victimes
🔗https://l.sudouest.fr/Mtni","post"
"Pour toute carte achetée une bouteille de Ricard offerte","L’association présidée par Laurent Leclercq, qui compte 220 adhérents, accueillera les chasseurs au port les samedis 5 et 12 septembre afin de préparer la nouvelle saison et d’échanger sur la gestion du gibier","post"
"Julie Bonnemain j'ai plutôt le sentiment wue la clientèle potentielle pour ce genre de  sucrerie est hyper fauchée......","Un nouveau commerce ferme dans le centre-ville d’Angoulême","post"
"Non mais ya tjrs une solution pour eux c’est l’enfer","La Mairie s’est opposée à l’installation du cirque sur un terrain des Servantes de Marie d’Anglet, au bord du BAB. La congrégation a déposé plainte contre Zavatta. Ce dernier a finalement obtenu une solution de l’État, sur le parking de la base navale de l’Adour","post"
"Le stationnement à vive allure est très dangereux.","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/kjBf","post"
"Jean-fernand Bourda Il a raison. Il devait rouler comme un abruti.","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Céline Sicard tu n est visiblement pas équipé pour comprendre","Pays Royannais : la section locale du Parti socialiste prend position contre le projet « d’usine d’élevage de saumons » au Verdon-sur-Mer","post"
"Ils vident nos caisses ça l éclate","Défense européenne : pourquoi Macron se déplace en Suède pour la signature d’un contrat de frégates à 4,3 milliards d’euros","post"
"Ne pas cravacher ? Ils savent même pas arriver à l'heure,  la génération on veut tout sans effort et 0 frustration","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Jean-Pierre Guillot oui😌bonne nuit😴","Environ 1 500 représentants de la plus grande loge maçonnique de France, réunis à Bordeaux, ont élu ce vendredi 28 août ce juriste de formation et responsable national du syndicat Unsa, âgé de 50 ans, qui avait déjà occupé le mandat en 2023. Dans sa feuille de route, spiritualité laïque, écologie et dénonciation des extrêmes","post"
"Emma Nuelle","« Vous allez souvent me voir » : à Champniers pour inaugurer le pôle raquettes à son nom, Pauline Déroulède s’engage pour la prévention routière en Charente","post"
"Oui moi j’en ai une .","Elles valent jusqu’à 3 000 euros : possédez-vous ces pièces de 2 euros qui peuvent vous rapporter une petite fortune ?","post"
"Continuer surtout à mettre tout les parkings payants en centre ville et ce ne sera pas le dernier commerce qui fermera...","Un nouveau commerce ferme dans le centre-ville d’Angoulême","post"
"Ignace Choubidou je maintiens c'est leur rôle !! Tous les enfants n'ont pas la chance d'avoir des parents de leur inculquer cela !!! Et c'est majoritairement au sein des familles que se passe les agressions 🤦‍♀️🤷‍♀️🤷‍♀️🤷‍♀️","Violences sexuelles : comment l’école va interroger 10 millions d’élèves pour mieux repérer les victimes","post"
"Jean-Pierre Guillot merci c'était de l'ironie je connais l'histoire de ces gentilles personnes qui dirigent notre monde, Tumanako c'est le nom de mon association c'est courageux mais pas anonyme. Bonne journée","Environ 1 500 représentants de la plus grande loge maçonnique de France, réunis à Bordeaux, ont élu ce vendredi 28 août ce juriste de formation et responsable national du syndicat Unsa, âgé de 50 ans, qui avait déjà occupé le mandat en 2023. Dans sa feuille de route, spiritualité laïque, écologie et dénonciation des extrêmes","post"
"Marie-Claude Georgiou la moto rouler a vive allure et a percuté un véhicule en stationnement","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Il devait rouler comme un taré ! Quand on respecte le code de la route, il ne se passe rien !!","🔴 « Un drame terrible » : à Trélissac, en Dordogne, deux jeunes motards perdent la vie dans un accident après avoir percuté un véhicule en stationnement à vive allure
🔗https://l.sudouest.fr/WnTP","post"
"Bravo ♥️","Ajaccio : un mineur blessé par balle lors d'un rodéo urbain, la piste d’un voisin excédé est privilégiée","post"
"Toutes mes condoléances au brave peuple Algérien, mes pensées vont vers les familles des victimes, je vous souhaite force, courage et patience dans cette dure épreuve !
L'unité, la solidarité, la cohésion sociale et l'entraide mutuelle sont effectivement des valeurs profondément ancrées dans l'histoire et la culture algériennes, démontrant la boussole morale du peuple Algérien, guidé par l'éthique collective de la patrie Algérienne à travers les générations. 
Ces principes se manifestent tant au quotidien que dans les moments historiques majeurs de l'Algérie, aujourd'hui, unifiée, plus forte que jamais, libre et indépendante 🤲🇩🇿❤️","Algérie : au moins 12 morts après des incendies dans le nord-est","post"
"Ignorez les, ils sont achetés v","Inflation : trois sites qui permettent de comparer les prix des supermarchés","post"
"Bon ben pas la chips la plus croustillante du paquet. Il est jeune ok mais bon...que voulez vous qu'on lui dise. C'est triste ? Certainement. Pour lui sa famille mais est-ce qu'on oeut dire aussi c'était bête non ?","Dans le Gers, un jeune homme s’asperge d’alcool avant de plonger dans une piscine, son corps est brûlé à 80 %","post"
"Patricia Rieth La Niak de quoi ? 🤔 À ton époque la seule concurrence que t’avais c’était Marie-Claire 68 Ans bientôt en retraite et Bertrand qui connais le goût de ses feutres, Époques différentes, mœurs différents, bande de vieux cons 😂","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/JMbI","post"
"Les arrêt maladies, ils ne les font pas sans la complicité des médecins !
Il faut peut-être aussi remettre en cause les médecins qui donnent des arrêts sur simple demande non ?","Santé mentale : ces jeunes actifs qui enchaînent les arrêts maladie pour ne pas « cravacher » comme leurs parents
🔗https://l.sudouest.fr/c2dZ","post"
